time,source,url,txt
2017.04.27,自由時報,http://news.ltn.com.tw/news/focus/paper/1097565,"永豐金爆三案 李瑞倉︰下週完成金檢 
 分享永豐金爆三案 李瑞倉︰下週完成金檢到Facebook 分享永豐金爆三案 李瑞倉︰下週完成金檢到Line
2017-04-27
〔記者王孟倫／台北報導〕永豐金控日前因三寶集團超貸案遭金管會裁罰千萬元，多位立委昨在立法院財政委員會抨擊，三寶案尚有多項違法及弊端，包括違反產金分離原則、涉及「利害關係衝突」等，要求金管會徹查。

 金管會主委李瑞倉。（記者王孟倫攝）
金管會主委李瑞倉。（記者王孟倫攝）

永豐金接二連三涉入弊端，從鼎興牙材詐貸案、三寶超貸案、到輝山乳業踩雷案，加上永豐金前財務主管向金管會投訴遭不當調職等，讓金管會疲於奔命。

金管會主委李瑞倉昨赴財委會備詢，時代力量立委黃國昌質詢，永豐金董事長何壽川已違反「產金分離原則」，擔任YFY Global及YFY International董事長，兩家公司控制資產超過二六五億元，三月中何才悄悄辭掉董事長。黃並抨擊，永豐金超貸給三寶集團海外紙上公司，永豐餘及子公司又投資三寶關係企業的可交換債，等於左手投資、右手放款，有利害關係衝突。

李瑞倉回應，該處分的已處分，新的案子也展開調查；檢查局正對永豐金金檢，預計五月三日完成。

至於「產金分離」問題，李瑞倉說，據調查，YFY Global沒有董事長，只有三位董事，一位已過世、一位離職，剩何壽川一人。他強調，將全面徹查，有違法一定嚴懲。

民進黨立委陳賴素美質疑，永豐金有一堆「門神」，包括：前行政院副院長邱正雄為前永豐銀董事長，前政務委員、證交所董事長薛琦為永豐金獨董，前證期局副局長陳惟龍為永豐金證券董事長等。她指出，「永豐金不到一年爆出三大案子，顯然金管會過去監督不周！」要求好好查辦整頓。"
2017.04.26,自由時報,http://news.ltn.com.tw/news/politics/breakingnews/2048241,"黃國昌轟永豐金違法 要求金管會徹查 
 分享黃國昌轟永豐金違法 要求金管會徹查到Facebook 分享黃國昌轟永豐金違法 要求金管會徹查到Line

立委黃國昌砲轟永豐金涉及多項違法，要求金管會徹查（記者王孟倫攝）

2017-04-26 12:32
〔記者王孟倫／台北報導〕永豐金控因不當貸款三寶集團而遭金管會裁罰千萬元，時代力量立委黃國昌今天又在立院抨擊，永豐金在三寶案尚有多項違法及弊端，包括：違反「產金分離原則」，以及投資三寶集團關係公司的可交換債，有「利害關係衝突」等，要求金管會必須徹查。

 立委黃國昌在立法院抨擊，永豐金董事長何壽川違反產金分離原則，更質疑金管會為何不處理？（記者王孟倫攝）
立委黃國昌在立法院抨擊，永豐金董事長何壽川違反產金分離原則，更質疑金管會為何不處理？（記者王孟倫攝）

永豐金近期爭議不斷，從鼎興牙材詐貸案、三寶超貸案，到最近發生的輝山乳業踩雷，此外，尚有永豐金前財務主管向金管會投訴，遭不當調職等。

金管會主委李瑞倉今天備詢，永豐金議題也成為立委關注焦點。黃國昌抨擊，永豐金董事長何壽川違反「產金分離原則」，擔任YFY Global以及YFY International兩家董事長，這兩家公司控制資產超過265億元，而三月中旬何壽川才悄悄辭掉YFY Global董事長。

其次，黃國昌也點名，一方面永豐金超貸給三寶集團海外紙上公司，另一方面永豐餘及子公司又投資三寶集團關係公司的可交換債，等於是左手投資、右手放款，明顯有「利害關係衝突」。

黃國昌話鋒一轉說、質疑李瑞倉「你日前還找何壽川來喝咖啡，但這讓我百思不得其解，永豐金違法事證如此明確，金管會為何遲遲不處理？因為他是大財團嗎？」

李瑞倉回應，我們已經展開調查，但不會只聽任何一方的說詞，一切也要按程序走，包括請當事人進行說明等；他透露，正在對永豐金進行全面性金檢，包括：三寶案及輝山乳業案等，預計在五月三日可以完成。

對於找何壽川喝咖啡，李瑞倉說明，這不是正式的約詢，何壽川自己也坦言，相關事業體確實有控管不嚴謹，他也願意積極配合及改善。

在產金分離方面，李瑞倉說，據我們調查，YFY Global這家海外公司並沒有董事長，只有三位董事，一位已經過世、一位離職，所以只剩下何壽川一人；至於是否有違反產金分離，同樣也會徹查，請立委放心。"
2017.04.21,自由時報,http://ec.ltn.com.tw/article/paper/1095946,"李瑞倉 要找何壽川喝咖啡

  
2017-04-21 06:00

近期永豐金爭議事件不斷，金管會主委李瑞倉說，負責人何壽川應該要來跟我好好聊聊。（記者王孟倫攝）

〔記者王孟倫／台北報導〕永豐金（2890）爭議頻傳，不僅半年內被重罰兩次、金額是最重的1000萬元，近期又有遭員工檢舉，以及家族大股東內訌問題；對此，金管會主委李瑞倉昨天表示，主管機關必須依法行政，不能覺得有嫌疑就隨便開罰，但他也直言，以現在情況，「永豐金控董事長何壽川來跟我聊，也是應該的」。

永豐金近期弊端連連，先是去年爆出鼎興牙材詐貸案，遭金管會開罰1000萬元，接著又有三寶案之不當授信，吃下1000萬元的紅單；事情還沒結束，最近又有兩個新案，第一是受到輝山乳業股價崩跌影響，提列損失準備3.4億元，第二是前財務主管控訴公司不當調職等。

對此，李瑞倉表示，金融機構收受社會大眾存款，必須高度監理，但同時也要依法行政，絕不能覺得有疑慮就亂罰，若有弊端，也要調查清楚，就算現行犯，也都只能稱為疑犯，道理是一樣的。

永豐金半年被重罰2次

「主管機關必須做到公正客觀，不能隨之起舞！」李瑞倉強調，金管會監理不能因為有媒體報導或黑函，或是立委爆料，沒經查證，就任意懲處金融機構或相關人員。

另外，有周刊質疑，像是三寶超貸案，金管會既然已經重罰1000萬元，為何沒有比照去年兆豐銀案，處分永豐金負責人（何壽川）？

銀行局副局長莊琇媛表示，三寶案與兆豐紐約裁罰案，兩者性質並不相同，永豐對三寶放款並沒有造成損失，開罰是因為永豐未落實內稽內控。

李瑞倉強調︰「金管會最大職責是維護金融機構安定，永豐金最近案子相當多，我覺得，何壽川來看看我或聊聊，也是應該的。」"
2017.06.27,自由時報,http://news.ltn.com.tw/news/focus/paper/1114026,"邱正雄辭永豐金董事長 任期10天最短 
 分享邱正雄辭永豐金董事長 任期10天最短到Facebook 分享邱正雄辭永豐金董事長 任期10天最短到Line
2017-06-27
改寫兆豐金徐光曦15天紀錄
〔記者王孟倫、楊淳卉／台北報導〕永豐金控昨晚臨時舉行記者會，上週三（廿一日）才剛真除董事長的邱正雄親自宣布將請辭現職、任期到本週五（卅日）為止，當天將召開臨時董事會，推選新任董事長；他透露，「將由金融界甚受尊敬人士擔任」。邱正雄任期僅十日，改寫兆豐金控前董座徐光曦十五天紀錄，是國內金控史上任期最短的董事長。

 邱正雄昨天宣布請辭永豐金董事長，任期僅僅十日，改寫兆豐金控前董座徐光曦十五天紀錄，是國內金控史上任期最短的董事長。（記者王孟倫攝）
邱正雄昨天宣布請辭永豐金董事長，任期僅僅十日，改寫兆豐金控前董座徐光曦十五天紀錄，是國內金控史上任期最短的董事長。（記者王孟倫攝）

邱正雄接任代理董事長以來風波不斷，救火不成還差點引發「森林大火」，包括金管會「肯定」邱臨危受命，有助金融市場穩定，遭時代力量立委黃國昌點名發言不當，他更嗆邱正雄根本就是「門神」；總統蔡英文也說重話，認為金管會有自我認知混淆的問題。

對邱閃辭，黃國昌昨表示，邱正雄在何壽川任董事長期間未善盡作為董事的監督責任，本來就不適任董事長，邱辭職等於他也了解，社會對於此事有高度質疑。

曾批評永豐金找邱正雄擔任董座「太可笑」的民進黨立委段宜康昨說，邱正雄算是知所進退，不過責任和真相，還是得調查清楚。

檢調在本月十六日大舉搜索、偵辦永豐三寶超貸案，原董事長何壽川遭裁定收押，後被金管會解除董座；永豐金先在六月十七日選任具有董事身分的邱正雄出任「代理董事長」，上週三真除擔任董事長。若從邱正雄真除日期計算，僅擔任永豐金董事長十天時間，較兆豐金控前董座徐光曦十五天還短。徐光曦是因去年兆豐紐約分行遭重罰，而主動請辭。

新董事長擇定外部人士出任
邱正雄表示，臨危受命擔任董事長（代理）起，以強化公司治理、保障存戶存款及股東權益為優先，並完成「階段性任務」，包括「選任國際性會計事務所擔任外部顧問」；「維持且穩定銀行及證券子公司資金流動性，存款成正流量」；「美國子行遠東國民銀行之交易履約期，展延至九月廿日，並向金管會繼續申請審理」等。

永豐金控表示，新董事長人選已確定，暫時無法對外透露，但並非現任董事會的成員，他將接替何壽川原有董事職務，也就是永豐金外部人士；至於邱正雄仍將續任董事，留在永豐金董事會。"
2017.06.26,自由時報,http://ec.ltn.com.tw/article/breakingnews/2112579,"震撼！邱正雄閃辭永豐金董座 任期至本週五

  
2017-06-26 19:19

六月十九日才代理永豐金董事長、二十一日才真除董事長的邱正雄今宣布請辭。（資料照，記者王孟倫攝）

〔記者王孟倫／台北報導〕邱正雄閃辭!永豐金控晚間臨時舉行記者會，六月十九日才代理董事長、二十一日才真除董事長的邱正雄宣布請辭，本周五將召開臨時董事會，選出新任董事長。

若從董座真除日期開始計算，邱正雄僅僅擔任永豐金董事長十天的時間。

邱正雄指出，已經完成「階段性任務」，董事會將選出新任董事，目前無法透露名字，但是金融圈非常優秀人士，也不是永豐現有的董事，換言之，將由永豐金外部人士出任。

受到三寶超貸案影響，何壽川遭到法院裁定收押，邱正雄臨危受命接任永豐金董事長；但此一人事案，遭到外界諸多質疑，甚至風波燒到金管會，總統蔡英文在上周更說了重話，認為金管會發言不當或身分認知混淆。

根據《中央社》指出，金管會主秘邱淑貞表示，尊重公司決定，雖尚未得知由誰出掌永豐金董事長，但要求新的董事長人選持續落實永豐金控內的公司治理、法令遵循、風險管理3大面向改革。"
2017.06.22,自由時報,http://ec.ltn.com.tw/article/breakingnews/2108626,"挺邱正雄！ 劉泰英︰他不可能涉三寶案

  
2017-06-22 16:15

台綜院創辦人劉泰英表示，邱正雄不可能涉入永豐三寶案，否則，邱早就被一起抓了。（記者王孟倫攝）

〔記者王孟倫／台北報導〕前永豐金董事長何壽川因涉三寶超貸弊案而遭到金管會解職，永豐金選任邱正雄為新任董事長，但遭到外界質疑其適格性；對此，台綜院創辦人劉泰英今天表示，邱正雄他這個人很謹慎，顯然，這個案件沒有送到董事會，不然，邱早就被一起抓了。

針對永豐金涉超貸案，上週五檢調單位兵分多路大舉搜索談，2天後，法院裁定收押禁見何壽川，接著在本週一，金管會更出手勒令解職何壽川的董事長職務。

為因應此一緊急狀況，永豐金的臨時董事會決定，在週二選任邱正雄為永豐金的董事長。不過，外界有諸多質疑，認為邱正雄也是永豐金董事，難道沒有涉案或相關責任，還適合出來帶領永豐金？

對此，劉泰英直言，我跟他（邱正雄）很熟，「他是很謹慎的人，不可能與超貸案有關」；若有涉入，早就被調查或約談了，可是並沒有如此，顯然這個涉超貸案根本沒有送到董事會。

不過，劉泰英表示，雖然邱正雄沒有涉案，但畢竟他本來擔任永豐金的董事，多多少少還是有責任，而這個案子還在查，金管會不應該說「肯定」之類的話。

劉泰英也認為，永豐金涉超貸案是今年初被檢舉才發現，但這是好幾年前的案子，換言之，金管會可能金檢不夠徹底，應該有檢討改進空間。"
2017.06.20,自由時報,http://talk.ltn.com.tw/article/breakingnews/2106169,"法操》【永豐金弊案】什麼是「特別背信罪」？
永豐金控涉及三寶超貸等弊案，永豐金控董事長何壽川、永豐餘土地開發部經理張金榜、三寶建設董事長李俊傑妻子廖怡慇3人，涉犯《證券交易法》特別背信等罪。其中「背信罪」是什麼？只要「不守信用」就都算嗎？那麼《證券交易法》中的「特別背信」又是從何依據，該如何判定呢？
 法操FOLLAW
2017-06-20 14:51
 推文到plurk


照片：李季霖攝，取自http://ppt.cc/2DzsO

文／法操司想傳媒

永豐金控涉及三寶超貸等弊案，永豐金控董事長何壽川、永豐餘土地開發部經理張金榜、三寶建設董事長李俊傑妻子廖怡慇3人，涉犯《證券交易法》特別背信等罪，且有串證、滅證之虞，向法院聲請羈押禁見。2017年6月18日，台北地方法院合議庭裁定，何壽川、廖怡慇、張金榜應予羈押，並禁止接見、通信。

目前永豐金案仍在偵查程序，許多案情尚未明朗，《法操》先就檢察官認定涉犯的法條來為各位說明，到底《證券交易法》中的「特別背信」是什麼？

「背信罪」是什麼？只要「不守信用」就都算嗎？

所謂的背信，依照刑法第342條規定，為他人處理事務，意圖為自己或第三人不法之利益，或損害本人之利益，而為違背其任務之行為，致生損害於本人之財產或其他利益者，得處五年以下有期徒刑、拘役或科或併科五十萬元以下罰金。

法條白紙黑字，看似寫得很清楚明瞭，但在實際狀況中，真得如同法條這麼清楚明瞭嗎？當我們將法條內的構成要件一一拆解後，就會出現以下諸多疑問：在客觀上，什麼是「為他人處理事務」？而主觀上，「意圖為自己或第三人不法之利益，或損害本人之利益」又是什麼意思？而就結論來說，是不是只要「不守信用」，就算背信呢？

首先，「處理他人事務」是指某A受到某B的委託、委任來處理某B的事務，例如：公司僱用職員為公司辦事、當事人委任律師為自己處理事務等等。

其次，「意圖為自己或第三人不法之利益，或損害本人之利益」的意圖，則是指在做違背任務行為的當下，就有犯本罪的想法或預期。所以，拆解過後就能明白，本罪是要處罰「意圖犯」，所以在主觀要件的認定很嚴格。

最後，最重要的一點，是要「致生損害於本人的財產或其他利益」。

成立上述三點，才會構成背信罪。所以，若只是單純不守信用，彼此之間沒有任何委任、委託是不會構成背信罪的。另外，值得注意的是：如果請某B請某A蓋房子、油漆等，這在民法上，屬於「承攬契約」，某A建造房屋的行為，是A基於承攬契約，在做自己的工作，這種情況，A並非為B工作，所以也是不會構成背信罪的！

「特別背信罪」又是什麼？

而與本案相關的「特別背信罪」，則是證券交易法（下稱證交法）的特別規定。證交法第171條1項3款：「已依本法發行有價證券公司之董事、監察人或經理人，意圖為自己或第三人之利益，而為違背其職務之行為或侵占公司資產，致公司遭受損害達新臺幣五百萬元。」

乍看之下，法條幾乎與前述所提的「背信罪」一模一樣，而「特別背信罪」與刑法「背信罪」最大的不同，就是刑度上的差別。若犯證交法的特別背信罪，處3年以上10年以下有期徒刑，若犯罪所得達1億元，可是7年以上的重罪呢！

會有這樣的差異，是因為證交法除了保障企業及個人外，還有另一個很重大要保護的「公眾法益」。證交法將本罪的犯罪行為人特定為「公開發行公司」的董事、監察人或經理人，而這些公司必定有募集設立或設立後公開招募有價證券的情況，若當上述這些人的行為，違背職務或侵占公司資產，勢必將會造成投資社會大眾嚴重的損害，因此才需特別規範，以保障社會大眾的權益。

證交法特別背信的規定，可以說是刑法背信罪的加重構成要件。至於永豐金控，是不是真的構成證交法上特別背信，仍待檢方進一步調查釐清，《法操》也會持續關心此議題，為民眾帶來進一步的分析！"
2017.06.20,自由時報,http://news.ltn.com.tw/news/focus/paper/1112086,"金控史第3人 何壽川未起訴遭解職 
 分享金控史第3人 何壽川未起訴遭解職到Facebook 分享金控史第3人 何壽川未起訴遭解職到Line
2017-06-20
永豐金總經理 停職半年
〔記者王孟倫／台北報導〕永豐金董事長何壽川因涉及三寶超貸等弊案，金管會昨開鍘，解除其董事長職務，未來五年內都無法回金融圈擔任高層；他是繼前國票金董事長林華德、前兆豐金董事長蔡友才後，台灣金控史上第三位負責人未被起訴，就遭到解任職務的案例。

 金管會近年來 解除金控高層職務案例
金管會近年來 解除金控高層職務案例

金管會昨也核處永豐金總經理游國治「停職」六個月，且在相關缺失改善前，暫停永豐金及子公司所有的申請轉投資案件；這項開罰命令，從今日起生效。

金管會調查 提11項缺失
根據金管會調查，永豐金的「公司缺失」共有五大項，包括對利害關係人或實質關係人之控管不當等；「人員缺失」有六項，包括何壽川對利益相關案件未適當明確分際，未建立有效監督機制，有礙健全經營之虞等。

三寶案可分為「三寶Ｊ＆Ｒ超貸案」、「三寶可轉債案」及「三寶Star City案」；金管會在四月上旬，已先對三寶Ｊ＆Ｒ超貸案部分，開罰永豐金一千萬元，昨主要針對另外兩案懲處與開罰。金管會銀行局長王儷娟表示，這是三寶案第二波裁罰，未來若還有新事證，一樣會做必要的處理。

為何未起訴就解除何壽川職務？金管會主委李瑞倉指出，法遵的核心就是徹底守法，但永豐金此次很多地方卻是在「規避法令」，這是完全錯誤的觀念，金管會身為金融監理機關，「絕對不會允許這樣的情形存在」。

何壽川並不是第一位尚未被起訴就遭解職的金控負責人，二○○五年因為博達掏空弊案，時任國票金董事長的林華德，也被勒令解職；還有前兆豐金董事長蔡友才也是如此。

金管會昨也針對輝山乳業踩雷及幫中資客戶買台股兩案，開罰永豐金證券三個月內不得申請分支機構、轉投資國內外事業及辦理現金增資等業務，並停止永豐金證券總經理葉黃杞的職務一個月；另子公司永豐金證券亞洲，因替中資客戶賣台股，依照兩岸人民關係條例，開罰六十萬元。

針對永豐金弊案連連，李瑞倉期盼永豐金在三寶超貸案後，能「打斷手骨顛倒勇」（台語），化危機為轉機，藉此邁向改革。"
2017.06.19,自由時報,http://ec.ltn.com.tw/article/breakingnews/2104905,"金管會開鍘！ 永豐金董座何壽川遭解職

  
2017-06-19 13:49

已經遭法院裁定收押的永豐金董事長何壽川，今天被金管會勒令解職。（資料照，記者王孟倫攝）

〔記者王孟倫／台北報導〕永豐金控涉及三寶超貸等弊案，董事長何壽川昨日更遭收押禁見；金管會今天也宣布對永豐金的裁罰，除了勒令解除永豐金董事長何壽川職務，及停止永豐金總經理游國治職務。

三寶案可細分為「三寶J&R超貸案」、「三寶可轉債案」及「三寶Star City案」；其中，金管會在4月上旬，已先對三寶J&R超貸案部分，開罰永豐金1千萬元，今天則是對另外2案開罰。

儘管檢調尚未起訴永豐案，不過，根據掌握的證據及事實認定，裁定永豐金不具負責人適格性，因此，勒令永豐金解職其董事職務。

其實，何壽川並不是第一位尚未被起訴就遭解職的金控負責人，2005年因為博達掏空弊案，時任國票金董事長的林華德，也遭到勒令解職。

據《金控負責人應具備資格條件》第3條第13項規定「有事實證明從事或涉及其他不誠信或不正當的活動，顯示其不適合擔任金融控股公司的發起人或負責人」，就可以解除金控負責人職務。

依規定，若遭到金管會「解職」，被處份人在5年內，不得轉任金融業重要職務。

其實，早在5月中旬，金管會赴財委會備詢，面對立委質詢永豐金涉及多項弊端，金管會就已經回應，若相關事證為事實，一定嚴懲，最重不排除解除永豐金負責人（何壽川）職務。"
2017.06.17,自由時報,http://ec.ltn.com.tw/article/breakingnews/2103693,"何壽川遭聲押 邱正雄代理永豐金董事長

  
2017-06-17 22:50

檢調大動作偵辦永豐金疑涉超貸弊案，董事長何壽川遭到聲押。（資料照，記者王孟倫攝）

〔記者王孟倫／台北報導〕檢調大舉搜索永豐金涉超貸弊案，董事長何壽川更遭聲押，對此，永豐金晚間10點多發布重大訊息，今天已召開臨時董事會，推舉現任董事邱正雄即日起，擔任永豐金代理董事長；永豐金強調，對於本案，將持續配合檢調單位的調查，希望此事件能盡速釐清真相。

為調查永豐金涉及三寶超貸案，檢調本週五兵分13路，搜索永豐金總部與何壽川辦公室、住所等地，何壽川等人更遭到檢調申請羈押。

永豐金表示，6月16日（星期五）檢調單位偵辦金控所屬銀行及租賃子公司三寶建設集團授信案，面對此事件，公司立即在6月17日（星期六）召開臨時董事會，推舉邱正雄代理董事長。

永豐金強調，邱正雄的金融領域資歷完整，嫻熟各項金融法令，期盼在其帶領下，將持續推動多項措施，以強化法遵與風管職能、包括聘任外部專業顧問就永豐金控永續發展、公司治理、內控及風險管理等加以檢視，並提出具體改善方案等；期透過種種強化措施，確實提升永豐金控的公司治理、內部控制及風險管理效能。

此外，永豐金強調，截至今年5月，金控資本適足率維持在114%，稅後淨利也達新台幣38.3億元；銀行稅後淨利35.3億元，資本適足率12.83%，與去年同期相當；各項數據顯示本公司及子公司獲利穩健，資本健全。

永豐金表示，本公司所有營運一切正常，客戶權益不受影響。"
