time,source,url,txt
2018.02.03,蘋果日報,https://tw.appledaily.com/headline/daily/20180203/37922972/,"日商「百尺竿頭」前年收購樂陞毀約，台北地院昨認定這場股海大騙局確由董事長許金龍主導，許還找國票大盜楊瑞仁炒股，以人頭公司低價認購樂陞股票套利，雖檢方起訴指他海削逾40億、求刑30年，但北院認定許涉6大犯行只削7.4億餘元，依證券詐欺等7罪，將許合併判刑18年、併科罰金1億元，並追徵沒收前述不法獲利。



樂陞董座許金龍自導自演購併案海撈七點四億元，昨被判刑十八年。資料照片

樂陞董座許金龍自導自演購併案海撈七點四億元，昨被判刑十八年。資料照片

至於昔日國票大盜楊瑞仁，配合許金龍炒作樂陞股票，因認罪且主動供出許犯行，並吐320萬元佣金，昨被依操縱證券交易價格罪判2年緩刑5年，並繳國庫500萬元、勞務240小時；而協助許金龍策劃百尺竿頭案的律師潘彥州，判刑2年併科罰金500萬元。 





打悲情牌哭喊冤

全案緣於樂陞前年5月底宣布，百尺竿頭要砸48.6億元以每股128元收購樂陞股票，股價創最高115.5元，但百尺最終毀約，樂陞市值蒸發逾183億元，去年10月19日黯然下櫃，投資人血本無歸。已被羈押491天的許金龍（49歲）在北院審理期間頻打悲情牌，開庭時多次上演哭泣、喊冤，否認不法，強調一毛錢也沒放進個人口袋，還反批「檢調亂則國亡」。

判決指出，許共有6大犯行，包括「5次非法私募」，他隱瞞董事會安排紙上公司假冒成「策略性投資人」，以8折價格取得樂陞股票套利7.4億餘元，又吃下中國Tiny Piece（TP）公司後，亂簽「還原交易」契約，使對方經營者只付9.6%款項就取回控制權，致樂陞損失約22億元。 



國票大盜楊瑞仁（圖）幫許金龍炒股，昨獲判緩刑。資料照片

國票大盜楊瑞仁（圖）幫許金龍炒股，昨獲判緩刑。資料照片

不顧股民無悔意

而許一手主導的「百尺竿頭公開收購樂陞」案，更是他與律師潘彥州、中國天遊執行長王佶、日本百尺負責人?埜由昭（埜音同野）等人，安排「日資為名、中資為實」的虛偽收購，矇騙投資人。此外，許已知樂陞將被收購，又找來楊瑞仁等炒股獲利657萬餘元，另侵占樂陞350萬元、搞假交易財報不實。

合議庭痛批，許金龍為實現插足中國遊戲市場暗中尋求中資，卻隱瞞股東會，一再隻手遮天，無視投資人權益，犯後毫無悔意，將他相關犯行合併判囚18年。但聽命配合許的樂陞前後任財務長李柏衡、謝東波認罪獲緩刑，康和證券董座葉公亮等人則無罪。此外，日籍?埜由昭、中國籍王佶等人，已被檢方發布通緝。 



關9年就可假釋

許的律師昨說，判決結果與事實落差很大，會與許金龍討論如何後續處理。樂陞自救會昨痛批，多數成員都覺得「實在判太輕！」且判18年、關一半9年依法就有機會假釋，「台灣簡直是經濟犯罪的天堂」。網友昨也一面倒痛批：「炒股判得比偷拍低！」樂陞昨表示，尊重司法。樂陞前獨立董事陳文茜、李永萍、獨董尹啟銘、炒股作手楊瑞仁昨至截稿前沒有回應。

北檢昨表示，收到判決書後再研議是否上訴，全案起訴已一併聲請沒收許金龍的7處房產，但許金龍疑另有20億元海外資產，因調閱香港帳戶資料不易，金流目前不明。 



主要被告判刑摘要

●樂陞董事長 許金龍

策劃百尺竿頭虛偽收購樂陞、炒股、侵占公款等6罪行

※合併判刑18年併科罰金1億元

●國票大盜 楊瑞仁

為許金龍操盤炒股，認罪吐還不法所得佣金320萬元

※徒刑2年，緩刑5年

●樂陞前財務長 謝東波

違法私募、搞非常規交易，認罪

※徒刑2年，緩刑4年

●樂陞前代理董座 李柏衡

配合許金龍侵佔公司款項350萬元

※徒刑1年4月

●樂陞律師 潘彥州

協助許金龍策劃百尺竿頭虛偽收購

※徒刑2年，併科罰金500萬元

資料來源：《蘋果》採訪整理 



楊瑞仁 53歲

●學歷：台北商專畢業

●經歷：國際票券板橋分公司交割辦事員

●犯罪紀錄：

1994年盜領國際票券102億元，經減刑判6年半，罰金15億元；其中罰金易服半年勞役，等於每多坐1天牢，價值830萬元

2000年服刑期間行賄台北監獄管理員遙控炒股，再被判刑4年，後獲減刑為2年

資料來源：《蘋果》資料室 



許金龍 49歲

●現職：樂陞董事長，在押

●經歷：《聯合報》財經記者，主跑經濟部；接手樂陞後曾任遊戲產業振興會會長

●學歷：台北商專（現為國立台北商業大學）、台大政治系與法律系雙學士、政大新聞研究所

●家庭：未婚

●身家：數億元"
2018.09.13,蘋果日報,https://tw.appledaily.com/new/realtime/20180913/1429493/,"訴後，又一敗訴案。等於金管會不到三個月，被兩個金融大老陸續提出行政救濟和行政訴訟後，連敗訴兩次。



證期局副局長張振山晚間說，將等收到處份書內容後，再做後續程序。據了解，金管會不排除再提出上訴。



依行政救濟程序，葉公亮需先向行政院提出行政訴願，但行政院訴願會決定駁回葉公亮、維持原處分；之後葉公亮又向高等行政法院，再提出行政訴訟，高等行政法院今天確認，金管會敗訴；之後，金管會若要上訴，就是到最高行政法院。



知情人士說，若葉公亮最後拿到勝訴，效力就是需要把「停職半年的處份」刪除，等於把這個「處份汙點」拿掉，還葉公亮清白。



但依照相關規定，葉公亮遭停職案，不論是否「拿掉汙點」都不影響葉公亮未來去任一金融業擔任負責人職務的資格。



康和證券是在辦理樂陞可轉債承銷配售案時，配合樂陞辦理詢價圈購配售，並將配售客戶名單提供遠東銀行進行可轉債資產交換，違反證券交易法等規定，金管會於2017年時認定當時的董事長葉公亮知情、且有督導不周之責，命令康和證券暫停其職務6個月。



當時金管會還處份康和證其他三位經理人及業務人員，但這三位經理人及業務人員都沒有打行政訴願。"
2018.04.07,蘋果日報,https://tw.appledaily.com/headline/daily/20180407/37980756/,"樂陞案刑事一審判決2月出爐，董座許金龍被法官痛斥「隻手遮天」，認定犯虛偽收購、炒股等7大罪，判刑18年，而另一備受矚目的被告、「國票百億大盜」楊瑞仁，則擔任樂陞炒股作手被判刑2年，但因坦承犯行並繳回操盤佣金320萬元獲輕判緩刑，不過民事部分楊遭投保中心連帶求償28.69億元，他未曾出庭也未請律師，本月底將宣判。



樂陞案源於前年5月日商百尺竿頭對外宣布，要砸48.6億以每股128元收購樂陞，樂陞股價飆漲至115.5元，但百尺竿頭最終毀約，造成國內首見的公開收購違約交割風暴，樂陞市值蒸發逾183億元，去年10月19日黯然下櫃，投資人血本無歸，檢調偵辦起訴許、楊等人，今年2月一審宣判。

民事求償部分，台北地院去年8月先就公開收購違約部分，判日商百尺竿頭及負責人埜由昭（通緝中）等人連帶賠償46.2億餘元。 



許金龍剪髮出庭

而代表受害股民的投資人保護中心另針對證券詐欺等犯行訴訟求償40多億元，被告包括許金龍、楊瑞仁等人，該案日前開庭，許剪去長髮、戴口罩出庭，與過去意氣風發判若兩人。

開庭時，法官指楊瑞仁（已改名楊博智）、樂陞財務顧問林宗漢等4人，因為均未曾出庭申辯也沒請律師，將在本月30日先行宣判。 



問為何放棄訴訟

法官並詢問原告、被告意見，投保中心律師表示認同，許則問：「為什麼楊瑞仁之前刑案時都完全配合司法機關，民案卻放棄訴訟……。」但法官認為其問題與此程序無關，加以打斷，許未再發言。 



侵權行為應負責

開庭結束後，許仍還押，投保中心律師則透露，楊瑞仁因涉及操縱股價等侵權行為，依照《證交法》規定也須對受害股民負賠償責任，因此向楊連帶求償28.69億元，至於配合樂陞虛偽收購的百尺竿頭公司，則被連帶求償22億餘元。 



百億大盜楊瑞仁 53歲

●學歷：台北商專畢

●經歷：國際票券交割辦事員

●犯行：

．1994年盜領國際票券（國票金控前身）102億元，判6年半、罰金15億元；其中罰金易服半年勞役，等於每多坐1天牢價值830萬元

．2000年在北監服刑行賄管理員遙控炒股，再判刑4年，後獲減刑為2年

．2008年底因前2案刑滿出獄，下跪向社會磕頭道歉，前年卻再爆涉樂陞案炒股"
2018.04.06,蘋果日報,https://tw.appledaily.com/new/realtime/20180406/1329188/,"樂陞案刑事一審判決2月出爐，董座許金龍被法官痛斥「隻手遮天」，認定犯非法私募、虛偽收購、炒股等7大罪，判刑18年併科罰金1億元。而另一受矚目的涉案人「國票大盜」楊瑞仁（改名楊博智），也因擔任炒股作手被判刑2年。民事部分，楊瑞仁遭投保中心連帶求償28.69億元，但他未曾出庭也未請律師，本月底即將宣判。

 

樂陞案民事求償訴訟，台北地院去年8月先就公開收購契約不履行部分，判日商百尺竿頭及負責人?埜由昭等人連帶賠償46.2億餘元。代表受害股民的投資人保護中心另針對證券詐欺、財報不實等犯行求償40多億元，該案上月26日北院開庭，許金龍也以被告身分到場，但減去長髮還著戴口罩，與過去意氣風發判若兩人。

 

開庭時，法官諭知楊瑞仁、?埜由昭及樂陞財務顧問林宗漢等4人，因為均未曾出庭申辯也沒請律師，將在4月30日先行宣判，法官就此詢問雙方意見，投保中心律師表示認同，許金龍則問：「為什麼楊瑞仁之前刑案時都完全配合司法機關，民案卻放棄訴訟…」，但法官認為其問題與此程序無關，加以打斷，許金龍未再發言，庭末還押。

 

開庭結束後，投保中心律師透露，楊瑞仁因為涉及操縱股價等侵權行為，依照《證交法》155條規定：「直接或間接從事其他影響集中交易市場有價證券交易價格之操縱行為，對於善意買入或賣出有價證券之人所受之損害，應負賠償責任。」因此向他連帶求償高達28.69億元。而配合樂陞公司炮製虛偽收購的百尺竿頭公司，則被連帶求償22億餘元。



不過投保中心律師仍強調，法官對於最後的判賠金額還是有裁量權，未必就會依投保中心認同的一造辯論來判。

 

樂陞案源於前年5月日商百尺竿頭對外宣布，要砸48.6億元以每股128元收購樂陞，使樂陞股價創最高115.5元，但百尺竿頭最終毀約，造成國內首見的公開收購違約交割事件，樂陞市值迅速蒸發逾183億元，去年10月19日黯然下櫃，投資人血本無歸，檢調進而介入偵辦。

 

刑案一審判決今年農曆年前出爐，台北地院認定全案涉及7大犯罪事實，包括許金龍5次隱瞞公司董事會及其他成員，私自安排紙上公司參與樂陞私募股票應募，進而獲得2成差價的不法利益；以及與中國天遊公司執行長王佶、?埜由昭等共同安排「日資為名、中資為實」的虛偽收購案；還有透過大股東鄭鵬基找上楊瑞仁，以連續高買、連續低賣、相對成交等手法製造股票交易活絡假象。

 

法官痛批，許金龍一再隻手遮天，靠著三寸不爛之舌以違法手段擴張版圖，認為只要實現其結合中資投資樂陞、再讓樂陞插旗中國市場的遠大商業計畫，任何作為都可以正當化，犯後還持續編造各種不合理之藉口妄圖說服法官，自始自終從未認錯悔改，依證券詐欺等罪判18年徒刑併科罰金1億元。至於楊瑞仁則審酌他坦承犯行並繳回操盤傭金320萬元的犯罪所得，依操縱股價罪輕判2年並予緩刑5年"
2018.06.03,蘋果日報,https://tw.appledaily.com/new/realtime/20180613/1372286/,"樂陞案目前還在審理中，不過再次爆發樂陞重要投資人陳聰明違約交割，恐害元大證券代墊逾千萬元股款難追回的案外案。



《鏡週刊》報導，原樂陞案金主之一，股市大戶陳聰明，一度持有樂陞股票1萬張，投入資金相當驚人，涉嫌炒股遭調查，後來因另一檔股票違約交割事件遭斷頭，幾乎全數出清樂陞持股，反而被檢方認為持有張數不多，難認涉及炒股予以不起訴處分。



不過，陳聰明5月中透過人頭狂買由影視大亨俞惟中成立、國內首家以拍攝戲劇掛牌的昇華娛樂股票，事後卻爆發違約交割近3,000張，金額高達8,000萬元，創下近年罕見紀錄。而元大證在追討股款時，陳竟拿出已停止交易的悠克股票抵充，元大證一方面出清違約交割的股票停損，其中還有數千萬元的價差需補平，這段期間持續找陳聰明協調追討中，預料將進入民事訴訟，展開債權追償程序"
2018.01.17,蘋果日報,https://tw.appledaily.com/new/realtime/20180117/1280074/,"喧騰一時的樂陞案竟牽扯出「桃色醜聞」！



樂陞科技前董事長許金龍涉炒股、圈購公司債套利40億元，被台北地檢署起訴求刑30年，目前仍被收押在看守所中，至於許金龍的哥哥許世龍雖被懷疑是共犯，被以100萬元交保，但因證據不足，目前仍在外逍遙。



根據今日出刊的《鏡週刊》報導，許世龍(50歲)遭爆料在外開名車、住豪宅，還與一名41歲已婚陳姓女老師「關係匪淺」，兩人不但在外十指緊扣親密逛街，甚至多次在外過夜，根據週刊報導，兩人去年被拍到共進聖誕節大餐，互動有說有笑、狀似親密，看起來就像是夫妻或情侶無誤。



據了解，陳姓女老師剛離婚不久，知情人士透露，早在女老師還沒離婚前，許世龍就常趁女友不在時，多次將女老師帶回自家豪宅過夜，就連女老師離婚隔天，也一樣在許世龍家度過，甚至陳女前夫還到許世龍家等到許開車載陳女出來現身擋車，3人還因此鬧進派出所。



該知情人士還質疑，女老師離婚後3天，就買了部200多萬休旅車以及不少珠寶首飾，懷疑是不是許世龍給的？而這些錢會不會跟樂陞案有關？面對周刊爆料內容，"
2018.09.05,蘋果日報,https://tw.appledaily.com/new/realtime/20180905/1424473/,"樂陞前代理董座丁萬鳴今在臉書社團「樂陞收購自救會」中表示，今天是樂陞消亡之日，天命難違，兩年了，投資人心痛眼淚都流乾了，樂陞興亡有一定的軌跡，他的興起背景是遊戲業的出現，許金龍和大股東的合作，還有投資人的支持信任，現在上述條件消失了，也宣告樂陞必然會灰飛湮滅。



今天股東會上經營團隊一定還會有一番說辭，「我只有一句話告戒大家，公司消亡已無法逆轉，但不要再被忽悠，再被騙徒玩弄，那些坐在前面的經營團隊，不是代表股東，而是代表許金龍，只是許金龍的傳聲筒。」

 

丁萬鳴透露，許金龍的成敗和大股東間的關係有絕對關係，大股東給他資金，帶業務，結合台灣的資源優勢本來是大有可為，無奈許金龍好鬥成性，大權獨攬，導致他和大股東的合作關係生變，導致收購案破局。

 

在樂陞出事前，大股東佔有樂陞3成以上股權，但許金龍一直不讓大股東加入董事會，參與樂陞的經營，雙方經過長期的折衝，最後達成收購協議，大股東同意透過公開收購，增持樂陞股權至5成以上，然後許金龍同意開放1席董事席次給大股東。

 

不料許金龍在執行公開收購前，又召開臨時股東會，把樂陞董事會由5席董事，擴大為7席董事，以此來稀釋大股東在董事會中的影響力，結果引起了大股東的反彈，加上大股東有一筆鉅額資金交由許金龍托管，大股東要求許金龍歸還，並將這筆資金用於收購，也遭到許金龍拒絕，因此大股東決定杯葛收購案，以此逼迫許金龍就範，這就是收購案破局的主因。

 

許金龍和大股東間的恩怨以及鬥爭的過程，除了他和大股東外，幾乎沒有人知道，許金龍把收購案破局營造成自己也是受害人，其實他是罪魁禍首，咎由自取，投資人還有公司的獨立董事都是被他拿來當成鬥爭的犧牲品。

 

丁萬鳴表示自己會知道這些內幕，也是在擔任代理董事長後，才慢慢拼湊出這個前因後果，所以在弄清楚情況後，他的工作就任務就是修補許金龍和大股東間的關係，許金龍被拘押又沒有錢，所以他當時認為要救樂陞，唯一的方法就是許金龍交出經營權，大股東拿錢出來幫公司。

 

大股東也確實同意了丁萬鳴的想法，也拿出了一些錢維持公司運轉，也想挽救樂陞，但許金龍不願意，不願意也就罷了，他還表面上答應大股東，和大股東談判交出經營權，但另一方面又透一些親信，在外面幫他爭取其他股東的支持，一心要確保他的經營權，人都關在看守所裡面了，還死抓著經營權不放，這就是許金龍可惡又不可思議的地方。

 

最後大股東看破了許金龍的手腳，又眼見樂陞情況日益惡化，起死回升的機會幾乎流失殆盡，才在去年9月第2次股東會前全面放棄，拒絕再和許金龍談判，也不再存救公司的念頭，然後就是股東會開不成，櫃買中心宣佈樂陞下巿，公司完蛋。

 

樂陞下巿前，我丁萬鳴說他是到看守所會見他次數最多的人，也先後寫了8封信給他許金龍，要他以大局為重，誠心反省，將來才有東山再起的機會，無奈他執迷不悟，斷送自己的前程和自新的機會，其實許金龍最大的悲哀是至今他都認為他沒錯，他是受害人，是別人對不起他。

 

許金龍有沒有藏錢，如果有又藏了多少，丁萬鳴說他不知道，但許金龍一直給人家有個印象，他有ａ很多錢，包括現在還在樂陞的員工，部份以為許金龍有藏錢，只要公司改了名，終止公發，沒有人能監督他到時，許金龍就會拿錢出來救公司，因為終止公發後，公司就是他一個人的了，他可以為所欲為"
2017.11.28,蘋果日報,https://tw.appledaily.com/new/realtime/20171128/1249733/,"樂陞炒股案經台北地院近1年審理，今天開辯論庭，樂陞董事長許金龍與3位辯護律師力抗檢方，堅稱起訴錯誤，檢方回擊「飾詞狡辯」、維持求刑30年。最後當合議庭詢問檢辯，指許將在12月24日羈押期滿，之後應續押或交保，許金龍當下更哭到涕淚縱橫、泣不成聲，邊抽衛生紙擦臉邊再三強調「不會逃亡」，法官庭末曉諭全案明年2月2日宣判。



許金龍的3位辯護律師今天反駁指起訴書對許金龍錯誤指控，「沒有暗黑遊戲的金童，只有搞不清楚的偵查機關」，堅稱許金龍根本沒主導百尺竿頭對樂陞的公開收購案，百尺竿頭的母公司為億豪控股公司，根本不在許金龍的掌控之下，許金龍也說：「請賜我無罪判決。」

 

但檢察官回擊痛許金龍在法庭上不斷「飾詞狡辯」、犯後態度惡劣，仍請求判處有期徒刑法定最高年限30年。

 

法官另詢問檢辯雙方，對是否續押許金龍的意見。許金龍這時站起身子，還沒說話就已經先哭了出來，他泣不成聲表示，「世上最遙遠的距離，就是我與檢察官同在一個法庭上，檢察官卻始終不相信我，我沒有卸詞狡辯，沒有要攻擊檢察官，我講的都是事實」，強調他可以像其他被告楊博智、鄭鵬基一樣認罪但沒有，就是要在法庭上證明自己沒有犯罪。

 

許金龍強調，「我不會逃亡、不想逃亡，也不知道怎麼逃亡」，稱他接受司法的調查審判，就是要在法庭上把事實講清楚，他相信台灣司法有這個肚量，台灣不應該欺負自己人，明天樂陞要舉行股東會，如果他今天能被釋放參加明天的股東會，就是樂陞重新開始的機會，「如果你們給我這個機會，我謝謝你們。」



許金龍指收押至今425天，對樂陞案可以寫好幾本書，而目前的長髮是為了檢察官留的，因為這是唯一的「自由」象徵，若繼續被羈押，頭髮可能比女檢座的頭髮還長，若有機會，等宣判後能夠給檢察官一個擁抱，他還特別強調，其實最大的夢想不是樂陞，而是當經濟部長。

 

許金龍還描述他小時候的成長背景，從1歲父母離異由爺爺奶奶帶大，與哥哥一起長大的過程，直到在台北商專唸書、插班台大法律系到代表國家與中國復旦大學辯論，至今堅持做對的事與不服輸的理念，直到辯論比賽失敗至今難忘。

 

許男指他一手打造樂陞，相信可以走進中國市場，但這不是自己有多偉大，而是一路上不會偷機取巧，一毛錢也沒放進個人口袋，但很遺憾，併購案爆發後，原本有解決之道救回樂陞，卻成為本案嫌疑人而變得沒有能力解決，他對此相當自責。

 

許金龍還指出，陳文茜、尹啟明擔任獨立董事，是因為一路看到他的努力，卻被外界認為是門神，陳文茜第一年領36萬元，第2年領60萬元，尹啟明1年領60萬元，都沒交相利，最後成為紅藍綠的爭議焦點，自己也變成頭號的金融犯罪嫌犯。

 

許金龍最後表示，對樂陞走入中國市場所做的努力，沒有一刻鬆懈過，這段時間與檢方面對，他自己形容這是「時代的悲劇」，鬥掉陳文茜、污名尹啟明，也沒有任何受害者，他說「檢調強則國強、檢調弱則國弱、檢調亂則國亡」，但這對檢方絕無惡意，只希望司法能還他清白。

 

法官決定續押與否，待評議後再轉知檢辯結果，但曉諭全案明年2月2日宣判。"
2018.08.29,蘋果日報,https://tw.appledaily.com/new/realtime/20180829/1419991/,"曾是台灣彌月蛋糕第1品牌「一之鄉」創立於1975年，距今已有43年的歷史，一之鄉創辦人黃和仁於2015年1月萌生退意，第2代又不願「把興趣當事業」，當時遊戲公司樂陞董事長許金龍親訪黃和仁多次，並打敗出價更高的多組對手，接下一之鄉至今，雖樂陞在前年爆發財務危機，曾一度要出售一之鄉救急，並傳出已找到買家，後來隨著許金龍因案一直關押中，一之鄉因此暫不出售目前仍在樂陞旗下經營。

 

一之鄉在第一代創辦人黃和仁苦心經營下，過往40餘年中曾是台灣彌月蛋糕第1品牌，其中有別於一般日式Castella以砂糖為基底作工，開創了真正以蜂蜜為原料的創新之路，締造了40年的老味道與全民的共同記憶。

 

樂陞2015年1月入主一之鄉，當時許金龍曾遭批「不務正業」，他反駁，事實上樂陞並非收購一之鄉出價最高者，勝出的關鍵在於，樂陞承諾一之鄉會用心發展，未來40年不會出售品牌來牟利，同時也希望將一之鄉的產品銷售到海外，尤其是中國市場。

 

當初樂陞董事會通過是以1.39億元收購一之鄉，樂陞取得全數股權，但日常營運仍由一之鄉原經營團隊負責。一之鄉在樂陞團隊接手前5年，平均年營業額超過3.5億元，由於2016年樂陞爆發違約交割案，在10月時資金缺口達6億元，曾一度考慮出售一之鄉救急，最後未能成功，但後來一之鄉對於財務吃緊的樂陞而言，具有穩定的現金流。

 

樂陞表示接手一之鄉後，當時就從3方面推升營運成績：第1、在新店碧潭樂陞文創園區設體驗旗艦店，結合碧潭假日觀光人潮與捷運近70萬次月運量拓展營收；第2、導入行動電子商務並加強網路銷售力度，以擴大電子商務營業額佔比；第3、與遊戲橘子合作，透過遊戲橘子旗下樂利網進軍中國龐大的電商市場。



對此，樂陞表示，自2016年受百尺竿頭案影響至今，一之鄉仍屬公司集團所有，公司看好一之鄉未來前景，現任管理階層將全力努力經營一之鄉，積極拓展一之鄉未來業務順利發展，近期中秋佳節將屆，一之鄉營運成績符合預期。"
2018.08.07,蘋果日報,https://tw.appledaily.com/new/realtime/20180807/1406532/,"前年爆發的樂陞證券詐欺案，樂陞董座許金龍因為主導日商百尺竿頭做假收購，詐騙股民40多億元，今年1月許金龍被依《證交法》重判18年、併科罰金1億元，但樂陞疑似還有其他弊端，台北地檢署今再度秘密約談樂陞前副董李柏衡等多人，並借提在押的許金龍到案說明。

 

據了解，檢調今查出的弊端起源於樂陞爆發違約交割前，有數十名怡客咖啡的股東賣掉價值1億多元的怡客股權，轉而投資購買樂陞股票，結果百尺竿頭公開收購的交易破局，股東們認為樂陞就是藉此詐騙他們，憤而提告。為了釐清此事，檢調今約談許金龍、李柏衡、樂陞總經理謝東波等多人。



樂陞案起因於前年5月間，日商公司百尺竿頭宣稱要砸48.6億元以每股128元收購樂陞股票，股價創最高115.5元，但百尺竿頭最終卻毀約，樂陞市值蒸發逾183億元，去年10月19日黯然下櫃，投資人血本無歸。

 

樂陞董座許金龍（49歲）在北院審理期間頻打悲情牌，開庭時多次上演哭泣、喊冤，否認不法，強調一毛錢也沒放進個人口袋，還反批「檢調亂則國亡」。

 

但判決認定，許共有6大犯行，包括「5次非法私募」，他隱瞞董事會安排紙上公司假冒成「策略性投資人」，以8折價格取得樂陞股票套利7.4億餘元，又吃下中國Tiny Piece（TP）公司後，亂簽「還原交易」契約，使對方經營者只付9.6%款項就取回控制權，致樂陞損失約22億元。

 

而許一手主導的「百尺竿頭公開收購樂陞」案，更是他與律師潘彥州、中國天遊執行長王佶、日本百尺負責人?埜由昭（埜音同野）等人，安排「日資為名、中資為實」的虛偽收購，矇騙投資人。此外，許已知樂陞將被收購，又找來國票案主角楊瑞仁等炒股獲利657萬餘元，另侵占樂陞350萬元、搞假交易財報不實。

 

法官判決許金龍應合併執行18年，併科罰金1億元，聽命配合許的樂陞前後任財務長李柏衡、謝東波認罪獲緩刑，全案上訴高院中，但樂陞疑似有其他弊端，檢調今再度約談李柏衡等人到案，目前庭訊進行中。"
